"c_pair","RCCA1"
"c_132_283",0
"c_133_283",0
"c_134_283",0
"c_135_283",0
"c_136_283",0
"c_137_283",0
"c_138_283",0
"c_139_283",0
"c_140_283",0
"c_141_283",0
"c_142_283",0
"c_143_283",0
"c_144_283",0
"c_145_283",0
"c_146_283",0
"c_147_283",0
"c_148_283",0
"c_149_283",0
"c_150_283",0
"c_151_283",0
"c_152_283",0
"c_153_283",0
"c_154_283",0
"c_155_283",0
"c_156_283",0
"c_157_283",0
"c_158_283",0
"c_159_283",0
"c_160_283",0
"c_161_283",0
"c_162_283",0
"c_163_283",0
"c_164_283",0
"c_165_283",0
"c_166_283",0
"c_167_283",0
"c_168_283",0
"c_169_283",0
"c_170_283",0
"c_171_283",0
"c_172_283",0
"c_173_283",0
"c_174_283",0
"c_175_283",0
"c_176_283",0
"c_177_283",0
"c_178_283",0
"c_179_283",0
"c_180_283",0
"c_181_283",0
"c_182_283",0
"c_183_283",0
"c_184_283",0
"c_185_283",0
"c_186_283",0
"c_187_283",0
"c_188_283",0
"c_189_283",0
"c_190_283",0
"c_191_283",0
"c_192_283",0
"c_193_283",0
"c_194_283",0
"c_195_283",0
"c_196_283",0
"c_197_283",0
"c_198_283",0
"c_199_283",0
"c_200_283",0
"c_201_283",0
"c_202_283",0
"c_203_283",0
"c_204_283",0
"c_205_283",0
"c_206_283",0
"c_207_283",0
"c_208_283",0
"c_209_283",0
"c_210_283",0
"c_211_283",0
"c_212_283",0
"c_213_283",0
"c_214_283",0
"c_215_283",0
"c_216_283",0
"c_217_283",0
"c_218_283",0
"c_219_283",0
"c_220_283",0
"c_221_283",0
"c_222_283",0
"c_223_283",0
"c_224_283",0
"c_225_283",0
"c_226_283",0
"c_227_283",0
"c_228_283",0
"c_229_283",0
"c_230_283",0
"c_231_283",0
"c_232_283",0
"c_233_283",0
"c_234_283",0
"c_235_283",0
"c_236_283",0
"c_237_283",0
"c_238_283",0
"c_239_283",0
"c_240_283",0
"c_241_283",0
"c_242_283",0
"c_243_283",0
"c_244_283",0
"c_245_283",0
"c_246_283",0
"c_247_283",0
"c_248_283",0
"c_249_283",0
"c_250_283",0
"c_251_283",0
"c_252_283",0
"c_253_283",0
"c_254_283",0
"c_255_283",0
"c_256_283",0
"c_257_283",0
"c_258_283",0
"c_259_283",0
"c_260_283",0
"c_261_283",0
"c_262_283",0
"c_263_283",0
"c_264_283",0
"c_265_283",0
"c_266_283",0
"c_267_283",0
"c_268_283",0
"c_269_283",0
"c_270_283",0
"c_271_283",0
"c_272_283",0
"c_273_283",0
"c_274_283",0
"c_275_283",0
"c_276_283",0
"c_277_283",0
"c_278_283",0
"c_279_283",0
"c_280_283",0
"c_281_283",0
"c_282_283",0
"c_1_284",0
"c_2_284",0
"c_3_284",0
"c_4_284",0
"c_5_284",0
"c_6_284",0
"c_7_284",0
"c_8_284",0
"c_9_284",0
"c_10_284",0
"c_11_284",0
"c_12_284",0
"c_13_284",0
"c_14_284",0
"c_15_284",0
"c_16_284",0
"c_17_284",0
"c_18_284",0
"c_19_284",0
"c_20_284",0
"c_21_284",0
"c_22_284",0
"c_23_284",0
"c_24_284",0
"c_25_284",0
"c_26_284",0
"c_27_284",0
"c_28_284",0
"c_29_284",0
"c_30_284",0
"c_31_284",0
"c_32_284",0
"c_33_284",0
"c_34_284",0
"c_35_284",0
"c_36_284",0
"c_37_284",0
"c_38_284",0
"c_39_284",0
"c_40_284",0
"c_41_284",0
"c_42_284",0
"c_43_284",0
"c_44_284",0
"c_45_284",0
"c_46_284",0
"c_47_284",0
"c_48_284",0
"c_49_284",0
"c_50_284",0
"c_51_284",0
"c_52_284",0
"c_53_284",0
"c_54_284",0
"c_55_284",0
"c_56_284",0
"c_57_284",0
"c_58_284",0
"c_59_284",0
"c_60_284",0
"c_61_284",0
"c_62_284",0
"c_63_284",0
"c_64_284",0
"c_65_284",0
"c_66_284",0
"c_67_284",0
"c_68_284",0
"c_69_284",0
"c_70_284",0
"c_71_284",0
"c_72_284",0
"c_73_284",0
"c_74_284",0
"c_75_284",0
"c_76_284",0
"c_77_284",0
"c_78_284",0
"c_79_284",0
"c_80_284",0
"c_81_284",0
"c_82_284",0
"c_83_284",0
"c_84_284",0
"c_85_284",0
"c_86_284",0
"c_87_284",0
"c_88_284",0
"c_89_284",0
"c_90_284",0
"c_91_284",0
"c_92_284",0
"c_93_284",0
"c_94_284",0
"c_95_284",0
"c_96_284",0
"c_97_284",0
"c_98_284",0
"c_99_284",0
"c_100_284",0
"c_101_284",0
"c_102_284",0
"c_103_284",0
"c_104_284",0
"c_105_284",0
"c_106_284",0
"c_107_284",0
"c_108_284",0
"c_109_284",0
"c_110_284",0
"c_111_284",0
"c_112_284",0
"c_113_284",0
"c_114_284",0
"c_115_284",0
"c_116_284",0
"c_117_284",0
"c_118_284",0
"c_119_284",0
"c_120_284",0
"c_121_284",0
"c_122_284",0
"c_123_284",0
"c_124_284",0
"c_125_284",0
"c_126_284",0
"c_127_284",0
"c_128_284",0
"c_129_284",0
"c_130_284",0
"c_131_284",0
"c_132_284",0
"c_133_284",0
"c_134_284",0
"c_135_284",0
"c_136_284",0
"c_137_284",0
"c_138_284",0
"c_139_284",0
"c_140_284",0
"c_141_284",0
"c_142_284",0
"c_143_284",0
"c_144_284",0
"c_145_284",0
"c_146_284",0
"c_147_284",0
"c_148_284",0
"c_149_284",0
"c_150_284",0
"c_151_284",0
"c_152_284",0
"c_153_284",0
"c_154_284",0
"c_155_284",0
"c_156_284",0
"c_157_284",0
"c_158_284",0
"c_159_284",0
"c_160_284",0
"c_161_284",0
"c_162_284",0
"c_163_284",0
"c_164_284",0
"c_165_284",0
"c_166_284",0
"c_167_284",0
"c_168_284",0
"c_169_284",0
"c_170_284",0
"c_171_284",0
"c_172_284",0
"c_173_284",0
"c_174_284",0
"c_175_284",0
"c_176_284",0
"c_177_284",0
"c_178_284",0
"c_179_284",0
"c_180_284",0
"c_181_284",0
"c_182_284",0
"c_183_284",0
"c_184_284",0
"c_185_284",0
"c_186_284",0
"c_187_284",0
"c_188_284",0
"c_189_284",0
"c_190_284",0
"c_191_284",0
"c_192_284",0
"c_193_284",0
"c_194_284",0
"c_195_284",0
"c_196_284",0
"c_197_284",0
"c_198_284",0
"c_199_284",0
"c_200_284",0
"c_201_284",0
"c_202_284",-0.000941835537719832
"c_203_284",0
"c_204_284",0
"c_205_284",0
"c_206_284",0
"c_207_284",0
"c_208_284",0
"c_209_284",0
"c_210_284",0
"c_211_284",0
"c_212_284",0
"c_213_284",0
"c_214_284",0
"c_215_284",0
"c_216_284",0
"c_217_284",0
"c_218_284",0
"c_219_284",0
"c_220_284",0
"c_221_284",0
"c_222_284",0
"c_223_284",0
"c_224_284",0
"c_225_284",0
"c_226_284",0
"c_227_284",0
"c_228_284",0
"c_229_284",0
"c_230_284",0
"c_231_284",0
"c_232_284",0
"c_233_284",0
"c_234_284",0
"c_235_284",0
"c_236_284",0
"c_237_284",0
"c_238_284",0
"c_239_284",0
"c_240_284",0
"c_241_284",0
"c_242_284",0
"c_243_284",0
"c_244_284",0
"c_245_284",0
"c_246_284",0
"c_247_284",0
"c_248_284",0
"c_249_284",0
"c_250_284",0
"c_251_284",0
"c_252_284",0
"c_253_284",0
"c_254_284",0
"c_255_284",0
"c_256_284",0
"c_257_284",0
"c_258_284",0
"c_259_284",0
"c_260_284",0
"c_261_284",0
"c_262_284",0
"c_263_284",0
"c_264_284",0
"c_265_284",0
"c_266_284",0
"c_267_284",0
"c_268_284",0
"c_269_284",0
"c_270_284",0
"c_271_284",0
"c_272_284",0
"c_273_284",0
"c_274_284",0
"c_275_284",0
"c_276_284",0
"c_277_284",0
"c_278_284",0
"c_279_284",0
"c_280_284",0
"c_281_284",0
"c_282_284",0
"c_283_284",0
"c_1_285",0
"c_2_285",0
"c_3_285",0
"c_4_285",0
"c_5_285",0
"c_6_285",0
"c_7_285",0
"c_8_285",0
"c_9_285",0
"c_10_285",0
"c_11_285",0
"c_12_285",0
"c_13_285",0
"c_14_285",0
"c_15_285",0
"c_16_285",0
"c_17_285",0
"c_18_285",0
"c_19_285",0
"c_20_285",0
"c_21_285",0
"c_22_285",0
"c_23_285",0
"c_24_285",0
"c_25_285",0
"c_26_285",0
"c_27_285",-0.0683452871073833
"c_28_285",0
"c_29_285",0
"c_30_285",0
"c_31_285",0
"c_32_285",0
"c_33_285",0
"c_34_285",0
"c_35_285",0
"c_36_285",0
"c_37_285",0
"c_38_285",0
"c_39_285",0
"c_40_285",0
"c_41_285",0
"c_42_285",0
"c_43_285",-0.0328982791123212
"c_44_285",0
"c_45_285",0
"c_46_285",0
"c_47_285",0
"c_48_285",0
"c_49_285",0
"c_50_285",0
"c_51_285",0
"c_52_285",0
"c_53_285",0
"c_54_285",0
"c_55_285",0
"c_56_285",0
"c_57_285",0
"c_58_285",0
"c_59_285",0
"c_60_285",0
"c_61_285",0
"c_62_285",0
"c_63_285",0
"c_64_285",0
"c_65_285",0
"c_66_285",0
"c_67_285",0
"c_68_285",0
"c_69_285",0
"c_70_285",0
"c_71_285",0
"c_72_285",0
"c_73_285",0
"c_74_285",0
"c_75_285",0
"c_76_285",0
"c_77_285",0
"c_78_285",0
"c_79_285",0
"c_80_285",0
"c_81_285",0
"c_82_285",0
"c_83_285",0
"c_84_285",0
"c_85_285",0
"c_86_285",0
"c_87_285",0
"c_88_285",0
"c_89_285",0
"c_90_285",0
"c_91_285",0
"c_92_285",0
"c_93_285",0
"c_94_285",0
"c_95_285",0
"c_96_285",0
"c_97_285",0
"c_98_285",0
"c_99_285",0
"c_100_285",0
"c_101_285",0
"c_102_285",0
"c_103_285",0
"c_104_285",0
"c_105_285",0
"c_106_285",0
"c_107_285",0
"c_108_285",0
"c_109_285",0
"c_110_285",0
"c_111_285",0
"c_112_285",0
"c_113_285",0
"c_114_285",0
"c_115_285",0
"c_116_285",0
"c_117_285",0
"c_118_285",0
"c_119_285",0
"c_120_285",0
"c_121_285",0
"c_122_285",0
"c_123_285",0
"c_124_285",0
"c_125_285",0
"c_126_285",0
"c_127_285",0
"c_128_285",0
"c_129_285",0
"c_130_285",0
"c_131_285",0
"c_132_285",0
"c_133_285",0
"c_134_285",0
"c_135_285",0
"c_136_285",0
"c_137_285",0
"c_138_285",0
"c_139_285",0
"c_140_285",0
"c_141_285",0
"c_142_285",0
"c_143_285",0
"c_144_285",0
"c_145_285",0
"c_146_285",0
"c_147_285",0
"c_148_285",0
"c_149_285",0
"c_150_285",0
"c_151_285",0
"c_152_285",0
"c_153_285",0
"c_154_285",0
"c_155_285",0
"c_156_285",0
"c_157_285",0
"c_158_285",0
"c_159_285",0
"c_160_285",0
"c_161_285",0
"c_162_285",0
"c_163_285",0
"c_164_285",0
"c_165_285",0
"c_166_285",0
"c_167_285",0
"c_168_285",0
"c_169_285",0
"c_170_285",0
"c_171_285",0
"c_172_285",0
"c_173_285",0
"c_174_285",0
"c_175_285",0
"c_176_285",0
"c_177_285",0
"c_178_285",0
"c_179_285",0
"c_180_285",0
"c_181_285",0
"c_182_285",0
"c_183_285",0
"c_184_285",0
"c_185_285",0
"c_186_285",0
"c_187_285",0
"c_188_285",0
"c_189_285",0
"c_190_285",0
"c_191_285",0
"c_192_285",0
"c_193_285",0
"c_194_285",0
"c_195_285",0
"c_196_285",0
"c_197_285",0
"c_198_285",0
"c_199_285",0
"c_200_285",0
"c_201_285",0
"c_202_285",0
"c_203_285",0
"c_204_285",0
"c_205_285",0
"c_206_285",0
"c_207_285",0
"c_208_285",0
"c_209_285",0
"c_210_285",0
"c_211_285",0
"c_212_285",0
"c_213_285",0
"c_214_285",0
"c_215_285",0
"c_216_285",0
"c_217_285",0
"c_218_285",0
"c_219_285",0
"c_220_285",0
"c_221_285",0
"c_222_285",0
"c_223_285",0
"c_224_285",0
"c_225_285",0
"c_226_285",-0.0253340045188195
"c_227_285",-0.0531313504127511
"c_228_285",0
"c_229_285",0
"c_230_285",0
"c_231_285",0
"c_232_285",0
"c_233_285",0
"c_234_285",0
"c_235_285",0
"c_236_285",0
"c_237_285",0
"c_238_285",0
"c_239_285",0
"c_240_285",0
"c_241_285",0
"c_242_285",0
"c_243_285",0
"c_244_285",0
"c_245_285",0
"c_246_285",0
"c_247_285",0
"c_248_285",0
"c_249_285",0
"c_250_285",0
"c_251_285",0
"c_252_285",-0.0379751100349621
"c_253_285",0
"c_254_285",0
"c_255_285",0
"c_256_285",0
"c_257_285",0
"c_258_285",0
"c_259_285",0
"c_260_285",0
"c_261_285",0
"c_262_285",0
"c_263_285",0
"c_264_285",0
"c_265_285",0
"c_266_285",0
"c_267_285",0
"c_268_285",0
"c_269_285",0
"c_270_285",0
"c_271_285",0
"c_272_285",0
"c_273_285",0
"c_274_285",0
"c_275_285",0
"c_276_285",0
"c_277_285",0
"c_278_285",0
"c_279_285",0
"c_280_285",0
"c_281_285",0
"c_282_285",0
"c_283_285",0
"c_284_285",0
"c_1_286",0
"c_2_286",0
"c_3_286",0
"c_4_286",0
"c_5_286",0
"c_6_286",0
"c_7_286",0
"c_8_286",0
"c_9_286",0
"c_10_286",0
"c_11_286",0
"c_12_286",0
"c_13_286",0
"c_14_286",0
"c_15_286",0
"c_16_286",0
"c_17_286",0
"c_18_286",0
"c_19_286",0
"c_20_286",0
"c_21_286",0
"c_22_286",0
"c_23_286",0
"c_24_286",0
"c_25_286",0
"c_26_286",0
"c_27_286",0
"c_28_286",0
"c_29_286",0
"c_30_286",0
"c_31_286",0
"c_32_286",0
"c_33_286",0
"c_34_286",0
"c_35_286",0
"c_36_286",0
"c_37_286",0
"c_38_286",0
"c_39_286",0
"c_40_286",0
"c_41_286",0
"c_42_286",0
"c_43_286",0
"c_44_286",0
"c_45_286",0
"c_46_286",0
"c_47_286",0
"c_48_286",0
"c_49_286",0
"c_50_286",0
"c_51_286",0
"c_52_286",0
"c_53_286",0
"c_54_286",0
"c_55_286",0
"c_56_286",0
"c_57_286",0
"c_58_286",0
"c_59_286",0
"c_60_286",0
"c_61_286",0
"c_62_286",0
"c_63_286",0
"c_64_286",0
"c_65_286",0
"c_66_286",0
"c_67_286",0
"c_68_286",0
"c_69_286",0
"c_70_286",0
"c_71_286",0
"c_72_286",0
"c_73_286",0
"c_74_286",0
"c_75_286",0
"c_76_286",0
"c_77_286",0
"c_78_286",0
"c_79_286",0
"c_80_286",0
"c_81_286",0
"c_82_286",0
"c_83_286",0
"c_84_286",0
"c_85_286",0
"c_86_286",0
"c_87_286",0
"c_88_286",0
"c_89_286",0
"c_90_286",0
"c_91_286",0
"c_92_286",0
"c_93_286",0
"c_94_286",0
"c_95_286",0
"c_96_286",0
"c_97_286",0
"c_98_286",0
"c_99_286",0
"c_100_286",0
"c_101_286",0
"c_102_286",0
"c_103_286",0
"c_104_286",0
"c_105_286",0
"c_106_286",0
"c_107_286",0
"c_108_286",0
"c_109_286",0
"c_110_286",0
"c_111_286",0
"c_112_286",0
"c_113_286",0
"c_114_286",0
"c_115_286",0
"c_116_286",0
"c_117_286",0
"c_118_286",0
"c_119_286",0
"c_120_286",0
"c_121_286",0
"c_122_286",0
"c_123_286",0
"c_124_286",0
"c_125_286",0
"c_126_286",0
"c_127_286",0
"c_128_286",0
"c_129_286",0
"c_130_286",0
"c_131_286",0
"c_132_286",0
"c_133_286",0
"c_134_286",0
"c_135_286",0
"c_136_286",0
"c_137_286",0
"c_138_286",0
"c_139_286",0
"c_140_286",0
"c_141_286",0
"c_142_286",0
"c_143_286",0
"c_144_286",0
"c_145_286",0
"c_146_286",0
"c_147_286",0
"c_148_286",0
"c_149_286",-0.024225930124692
"c_150_286",0
"c_151_286",0
"c_152_286",0
"c_153_286",0
"c_154_286",0
"c_155_286",0
"c_156_286",0
"c_157_286",0
"c_158_286",0
"c_159_286",0
"c_160_286",0
"c_161_286",0
"c_162_286",0
"c_163_286",0
"c_164_286",0
"c_165_286",0
"c_166_286",0
"c_167_286",0
"c_168_286",0
"c_169_286",0
"c_170_286",0
"c_171_286",0
"c_172_286",0
"c_173_286",0
"c_174_286",0
"c_175_286",0
"c_176_286",0
"c_177_286",0
"c_178_286",0
"c_179_286",0
"c_180_286",0
"c_181_286",0
"c_182_286",0
"c_183_286",0
"c_184_286",0
"c_185_286",0
"c_186_286",0
"c_187_286",0
"c_188_286",0
"c_189_286",0
"c_190_286",0
"c_191_286",0
"c_192_286",0
"c_193_286",0
"c_194_286",0
"c_195_286",0
"c_196_286",0
"c_197_286",0
"c_198_286",0
"c_199_286",0
"c_200_286",0
"c_201_286",0
"c_202_286",0
"c_203_286",0
"c_204_286",0
"c_205_286",0
"c_206_286",0
"c_207_286",0
"c_208_286",0
"c_209_286",0
"c_210_286",0
"c_211_286",0
"c_212_286",0
"c_213_286",0
"c_214_286",0
"c_215_286",0
"c_216_286",0
"c_217_286",0
"c_218_286",0
"c_219_286",0
"c_220_286",0
"c_221_286",0
"c_222_286",0
"c_223_286",0
"c_224_286",0
"c_225_286",0
"c_226_286",0
"c_227_286",0
"c_228_286",0
"c_229_286",0
"c_230_286",0
"c_231_286",0
"c_232_286",0
"c_233_286",0
"c_234_286",0
"c_235_286",0
"c_236_286",0
"c_237_286",0
"c_238_286",0
"c_239_286",0
"c_240_286",0
"c_241_286",0
"c_242_286",0
"c_243_286",0
"c_244_286",0
"c_245_286",0
"c_246_286",0
"c_247_286",0
"c_248_286",0
"c_249_286",0
"c_250_286",0
"c_251_286",0
"c_252_286",0
"c_253_286",0
"c_254_286",0
"c_255_286",0
"c_256_286",0
"c_257_286",0
"c_258_286",0
"c_259_286",0
"c_260_286",0
"c_261_286",0
"c_262_286",0
"c_263_286",0
"c_264_286",0
"c_265_286",0
"c_266_286",0
"c_267_286",0
"c_268_286",0
"c_269_286",0
"c_270_286",0
"c_271_286",0
"c_272_286",0
"c_273_286",0
"c_274_286",0
"c_275_286",0
"c_276_286",0
"c_277_286",0
"c_278_286",0
"c_279_286",0
"c_280_286",0
"c_281_286",0
"c_282_286",0
"c_283_286",0
"c_284_286",0
"c_285_286",0
"c_1_287",0
"c_2_287",0
"c_3_287",0
"c_4_287",0
"c_5_287",0
"c_6_287",0
"c_7_287",0
"c_8_287",0
"c_9_287",0
"c_10_287",0
"c_11_287",0
"c_12_287",0
"c_13_287",0
"c_14_287",0
"c_15_287",0
"c_16_287",0
"c_17_287",0
"c_18_287",0
"c_19_287",0
"c_20_287",0
"c_21_287",0
"c_22_287",0
"c_23_287",0
"c_24_287",0
"c_25_287",0
"c_26_287",0
"c_27_287",0
"c_28_287",0
"c_29_287",0
"c_30_287",0
"c_31_287",0
"c_32_287",0
"c_33_287",0
"c_34_287",0
"c_35_287",0
"c_36_287",0
"c_37_287",0
"c_38_287",0
"c_39_287",0
"c_40_287",0
"c_41_287",0
"c_42_287",0
"c_43_287",0
"c_44_287",0
"c_45_287",0
"c_46_287",0
"c_47_287",0
"c_48_287",0
"c_49_287",0
"c_50_287",0
"c_51_287",0
"c_52_287",0
"c_53_287",0
"c_54_287",0
"c_55_287",0
"c_56_287",0
"c_57_287",0
"c_58_287",0
"c_59_287",0
"c_60_287",0
"c_61_287",0
"c_62_287",0
"c_63_287",0
"c_64_287",0
"c_65_287",0
"c_66_287",0
"c_67_287",0
"c_68_287",0
"c_69_287",0
"c_70_287",0
"c_71_287",0
"c_72_287",0
"c_73_287",0
"c_74_287",0
"c_75_287",0
"c_76_287",0
"c_77_287",0
"c_78_287",0
"c_79_287",0
"c_80_287",0
"c_81_287",0
"c_82_287",0
"c_83_287",0
"c_84_287",0
"c_85_287",0
"c_86_287",0
"c_87_287",0
"c_88_287",0
"c_89_287",0
"c_90_287",0
"c_91_287",0
"c_92_287",0
"c_93_287",0
"c_94_287",0
"c_95_287",0
"c_96_287",0
"c_97_287",0
"c_98_287",0
"c_99_287",0
"c_100_287",0
"c_101_287",0
"c_102_287",0
"c_103_287",0
"c_104_287",0
"c_105_287",0
"c_106_287",0
"c_107_287",0
"c_108_287",0
"c_109_287",0
"c_110_287",0
"c_111_287",0
"c_112_287",0
"c_113_287",0
"c_114_287",0
"c_115_287",0
"c_116_287",0
"c_117_287",0
"c_118_287",0
"c_119_287",0
"c_120_287",0
"c_121_287",0
"c_122_287",0
"c_123_287",0
"c_124_287",0
"c_125_287",0
"c_126_287",0
"c_127_287",0
"c_128_287",0
"c_129_287",0
"c_130_287",0
"c_131_287",0
"c_132_287",0
"c_133_287",0
"c_134_287",0
"c_135_287",0
"c_136_287",0
"c_137_287",0
"c_138_287",0
"c_139_287",0
"c_140_287",0
"c_141_287",0
"c_142_287",0
"c_143_287",0
"c_144_287",0
"c_145_287",0
"c_146_287",0
"c_147_287",0
"c_148_287",0
"c_149_287",0
"c_150_287",0
"c_151_287",0
"c_152_287",0
"c_153_287",0
"c_154_287",0
"c_155_287",0
"c_156_287",0
"c_157_287",0
"c_158_287",0
"c_159_287",0
"c_160_287",0
"c_161_287",0
"c_162_287",0
"c_163_287",0
"c_164_287",0
"c_165_287",0
"c_166_287",0
"c_167_287",0
"c_168_287",0
"c_169_287",0
"c_170_287",0
"c_171_287",0
"c_172_287",0
"c_173_287",0
"c_174_287",0
"c_175_287",0
"c_176_287",0
"c_177_287",0
"c_178_287",0
"c_179_287",0
"c_180_287",0
"c_181_287",0.0435177312420092
"c_182_287",0
"c_183_287",0
"c_184_287",0
"c_185_287",0
"c_186_287",0
"c_187_287",0
"c_188_287",0
"c_189_287",0
"c_190_287",0
"c_191_287",0
"c_192_287",0
"c_193_287",0
"c_194_287",0
"c_195_287",0
"c_196_287",0
"c_197_287",0
"c_198_287",0
"c_199_287",0
"c_200_287",0
"c_201_287",0
"c_202_287",0
"c_203_287",0
"c_204_287",0
"c_205_287",0
"c_206_287",0
"c_207_287",0
"c_208_287",0
"c_209_287",0
"c_210_287",0
"c_211_287",0
"c_212_287",0
"c_213_287",0
"c_214_287",0
"c_215_287",0
"c_216_287",0
"c_217_287",0
"c_218_287",0
"c_219_287",0
"c_220_287",0
"c_221_287",0
"c_222_287",0
"c_223_287",0
"c_224_287",0
"c_225_287",0
"c_226_287",0
"c_227_287",0
"c_228_287",0
"c_229_287",0
"c_230_287",0
"c_231_287",0
"c_232_287",0
"c_233_287",0
"c_234_287",0
"c_235_287",0
"c_236_287",0
"c_237_287",0
"c_238_287",0
"c_239_287",0
"c_240_287",0
"c_241_287",0
"c_242_287",0
"c_243_287",0
"c_244_287",0
"c_245_287",0
"c_246_287",0
"c_247_287",0
"c_248_287",0
"c_249_287",0
"c_250_287",0
"c_251_287",0
"c_252_287",0
"c_253_287",0
"c_254_287",0
"c_255_287",0
"c_256_287",0
"c_257_287",0
"c_258_287",0
"c_259_287",0
"c_260_287",0
"c_261_287",0
"c_262_287",0
"c_263_287",0
"c_264_287",0
"c_265_287",0
"c_266_287",0
"c_267_287",0
"c_268_287",0
"c_269_287",0
"c_270_287",0
"c_271_287",0
"c_272_287",0
"c_273_287",0
"c_274_287",0
"c_275_287",0
"c_276_287",0
"c_277_287",0
"c_278_287",0
"c_279_287",0
"c_280_287",0
"c_281_287",0
"c_282_287",0
"c_283_287",0
"c_284_287",0
"c_285_287",0
"c_286_287",0
"c_1_288",0
"c_2_288",0
"c_3_288",0
"c_4_288",0
"c_5_288",0
"c_6_288",0
"c_7_288",0
"c_8_288",0
"c_9_288",0
"c_10_288",0
"c_11_288",0
"c_12_288",0
"c_13_288",0
"c_14_288",0
"c_15_288",0
"c_16_288",0
"c_17_288",0
"c_18_288",0
"c_19_288",0
"c_20_288",0
"c_21_288",0
"c_22_288",0
"c_23_288",0
"c_24_288",0
"c_25_288",0
"c_26_288",0
"c_27_288",0
"c_28_288",0
"c_29_288",0
"c_30_288",0
"c_31_288",0
"c_32_288",0
"c_33_288",0
"c_34_288",0
"c_35_288",0
"c_36_288",0
"c_37_288",0
"c_38_288",0
"c_39_288",0
"c_40_288",0
"c_41_288",0
"c_42_288",0
"c_43_288",0
"c_44_288",0
"c_45_288",0
"c_46_288",0
"c_47_288",0
"c_48_288",0
"c_49_288",0
"c_50_288",0
"c_51_288",0
"c_52_288",0
"c_53_288",0
"c_54_288",0
"c_55_288",0
"c_56_288",0
"c_57_288",0
"c_58_288",0
"c_59_288",0
"c_60_288",0
"c_61_288",0
"c_62_288",0
"c_63_288",0
"c_64_288",0
"c_65_288",0
"c_66_288",0
"c_67_288",0
"c_68_288",0
"c_69_288",0
"c_70_288",0
"c_71_288",0
"c_72_288",0
"c_73_288",0
"c_74_288",0
"c_75_288",0
"c_76_288",0
"c_77_288",0
"c_78_288",0
"c_79_288",0
"c_80_288",0
"c_81_288",0
"c_82_288",0
"c_83_288",0
"c_84_288",0
"c_85_288",0
"c_86_288",0
"c_87_288",0
"c_88_288",0
"c_89_288",0
"c_90_288",0
"c_91_288",0
"c_92_288",0
"c_93_288",0
"c_94_288",0
"c_95_288",0
"c_96_288",0
"c_97_288",0
"c_98_288",0
"c_99_288",0
"c_100_288",0
"c_101_288",0
"c_102_288",0
"c_103_288",0
"c_104_288",0
"c_105_288",0
"c_106_288",0
"c_107_288",0
"c_108_288",0
"c_109_288",0
"c_110_288",0
"c_111_288",0
"c_112_288",0
"c_113_288",0
"c_114_288",0
"c_115_288",0
"c_116_288",0
"c_117_288",0
"c_118_288",0
"c_119_288",0
"c_120_288",0
"c_121_288",0
"c_122_288",0
"c_123_288",0
"c_124_288",0
"c_125_288",0
"c_126_288",0
"c_127_288",0
"c_128_288",0
"c_129_288",0
"c_130_288",0
"c_131_288",0
"c_132_288",0
"c_133_288",0
"c_134_288",0
"c_135_288",0
"c_136_288",0
"c_137_288",0
"c_138_288",0
"c_139_288",0
"c_140_288",0
"c_141_288",0
"c_142_288",0
"c_143_288",0
"c_144_288",0
"c_145_288",0
"c_146_288",0
"c_147_288",0
"c_148_288",0
"c_149_288",0
"c_150_288",0
"c_151_288",0
"c_152_288",0
"c_153_288",0
"c_154_288",0
"c_155_288",0
"c_156_288",0
"c_157_288",0
"c_158_288",0
"c_159_288",0
"c_160_288",0
"c_161_288",0
"c_162_288",0
"c_163_288",0
"c_164_288",0
"c_165_288",0
"c_166_288",0
"c_167_288",0
"c_168_288",0
"c_169_288",0
"c_170_288",0
"c_171_288",0
"c_172_288",0
"c_173_288",0
"c_174_288",0
"c_175_288",0
"c_176_288",0
"c_177_288",0
"c_178_288",0
"c_179_288",0
"c_180_288",0
"c_181_288",0
"c_182_288",0
"c_183_288",0
"c_184_288",0
"c_185_288",0
"c_186_288",0
"c_187_288",0
"c_188_288",0
"c_189_288",0
"c_190_288",0
"c_191_288",0
"c_192_288",0
"c_193_288",0
"c_194_288",0
"c_195_288",0
"c_196_288",0
"c_197_288",0
"c_198_288",0
"c_199_288",0
"c_200_288",0
"c_201_288",0
"c_202_288",0
"c_203_288",0
"c_204_288",0
"c_205_288",0
"c_206_288",0
"c_207_288",0
"c_208_288",0
"c_209_288",0
"c_210_288",0
"c_211_288",0
"c_212_288",0
"c_213_288",0
"c_214_288",0
"c_215_288",0
"c_216_288",0
"c_217_288",0
"c_218_288",0
"c_219_288",0
"c_220_288",0
"c_221_288",0
"c_222_288",0
"c_223_288",0
"c_224_288",0
"c_225_288",0
"c_226_288",0
"c_227_288",0
"c_228_288",0
"c_229_288",0
"c_230_288",0
"c_231_288",0
"c_232_288",0
"c_233_288",0
"c_234_288",0
"c_235_288",0
"c_236_288",0
"c_237_288",0
"c_238_288",0
"c_239_288",0
"c_240_288",0
"c_241_288",0
"c_242_288",0
"c_243_288",0
"c_244_288",0
"c_245_288",0
"c_246_288",0
"c_247_288",0
"c_248_288",0
"c_249_288",0
"c_250_288",0
"c_251_288",0
"c_252_288",0
"c_253_288",0
"c_254_288",0
"c_255_288",0
"c_256_288",0
"c_257_288",0
"c_258_288",0
